"cells"	"ct"	"umi"	"cdr"
"bBM4769"	"bBM4769"	"ER"	1546	0.0063463924836022
"bBM4770"	"bBM4770"	"ER"	2279	0.0467293033150151
"bBM4771"	"bBM4771"	"LY"	2279	0.0451338415174614
"bBM4772"	"bBM4772"	"MO"	2138	0.0465520297819536
"bBM4773"	"bBM4773"	"ER"	2410	0.0455238432901968
"bBM4775"	"bBM4775"	"BA"	2274	0.0469774862613012
"bBM4776"	"bBM4776"	"MK"	2170	0.0464102109555043
"bBM4778"	"bBM4778"	"ER"	2060	0.0417656443892927
"bBM4779"	"bBM4779"	"ER"	2111	0.0445665662116646
"bBM4780"	"bBM4780"	"GR"	2353	0.0486084027654671
"bBM4781"	"bBM4781"	"ER"	2243	0.0387874490338592
"bBM4782"	"bBM4782"	"GR"	1920	0.0396383619925545
"bBM4783"	"bBM4783"	"GR"	2553	0.0337528806949123
"bBM4784"	"bBM4784"	"ER"	2146	0.0410565502570466
"bBM4785"	"bBM4785"	"ER"	1997	0.0129409679134905
"bBM4786"	"bBM4786"	"ER"	2484	0.0516220528275129
"bBM4788"	"bBM4788"	"GR"	2405	0.045665662116646
"bBM4789"	"bBM4789"	"DC"	1961	0.0414820067363943
"bBM4790"	"bBM4790"	"GR"	2511	0.04988477220351
"bBM4791"	"bBM4791"	"ER"	2321	0.0483247651125687
"bBM4792"	"bBM4792"	"ER"	2259	0.0455947527034214
"bBM4793"	"bBM4793"	"ER"	1655	0.0246410210955504
"bBM4795"	"bBM4795"	"ER"	2065	0.0443538379719908
"bBM4796"	"bBM4796"	"ER"	1978	0.0279383088104946
"bBM4797"	"bBM4797"	"ER"	2286	0.0448147491579507
"bBM4799"	"bBM4799"	"ER"	2091	0.0444602020918277
"bBM4800"	"bBM4800"	"DC"	1823	0.0336465165750753
"bBM4801"	"bBM4801"	"MO"	2266	0.0443183832653785
"bBM4802"	"bBM4802"	"ER"	1548	0.00847367488034037
"bBM4803"	"bBM4803"	"GR"	2627	0.0474738521538734
"bBM4804"	"bBM4804"	"ER"	2264	0.0432547420670094
"bBM4805"	"bBM4805"	"MO"	2154	0.0405956390710867
"bBM4806"	"bBM4806"	"BA"	2219	0.0445311115050523
"bBM4807"	"bBM4807"	"ER"	1681	0.00489274951249778
"bBM4809"	"bBM4809"	"GR"	2901	0.0527920581457188
"bBM4810"	"bBM4810"	"GR"	2187	0.034071973054423
"bBM4812"	"bBM4812"	"ER"	2000	0.0425811026413756
"bBM4813"	"bBM4813"	"ER"	2385	0.0489629498315901
"bBM4814"	"bBM4814"	"MK"	1866	0.0368728948767949
"bBM4815"	"bBM4815"	"LY"	1939	0.0419074632157419
"bBM4816"	"bBM4816"	"ER"	1771	0.0232937422442829
"bBM4818"	"bBM4818"	"GR"	2422	0.0392129055132069
"bBM4819"	"bBM4819"	"MK"	1914	0.0426165573479879
"bBM4820"	"bBM4820"	"ER"	1959	0.0214855522070555
"bBM4821"	"bBM4821"	"MO"	2092	0.0416592802694558
"bBM4822"	"bBM4822"	"ER"	1564	0.0340010636411984
"bBM4823"	"bBM4823"	"ER"	2358	0.0452756603439107
"bBM4824"	"bBM4824"	"ER"	1798	0.0375110795958163
"bBM4825"	"bBM4825"	"GR"	2613	0.0419783726289665
"bBM4826"	"bBM4826"	"MO"	2081	0.0448147491579507
"bBM4827"	"bBM4827"	"ER"	1872	0.0388229037404716
"bBM4828"	"bBM4828"	"LY"	1553	0.034426520120546
"bBM4829"	"bBM4829"	"ER"	2303	0.0481120368728949
"bBM4830"	"bBM4830"	"ER"	1720	0.0362347101577734
"bBM4831"	"bBM4831"	"GR"	2317	0.0352065236660167
"bBM4832"	"bBM4832"	"ER"	1983	0.040276546711576
"bBM4833"	"bBM4833"	"ER"	1620	0.00624002836376529
"bBM4835"	"bBM4835"	"ER"	1711	0.0378656266619394
"bBM4836"	"bBM4836"	"LY"	1610	0.0354547066123028
"bBM4837"	"bBM4837"	"ER"	1717	0.00343910654139337
"bBM4838"	"bBM4838"	"ER"	2243	0.0458074809430952
"bBM4839"	"bBM4839"	"LY"	2047	0.0445665662116646
"bBM4840"	"bBM4840"	"LY"	2063	0.0424392838149264
"bBM4841"	"bBM4841"	"ER"	2160	0.0440702003190924
"bBM4843"	"bBM4843"	"MK"	1624	0.0359865272114873
"bBM4844"	"bBM4844"	"DC"	1996	0.0408792767239851
"bBM4845"	"bBM4845"	"ER"	1463	0.00790639957454352
"bBM4846"	"bBM4846"	"ER"	2187	0.0437865626661939
"bBM4848"	"bBM4848"	"DC"	2010	0.0434320156000709
"bBM4849"	"bBM4849"	"LY"	2094	0.043325651480234
"bBM4850"	"bBM4850"	"ER"	2013	0.0430065591207233
"bBM4851"	"bBM4851"	"ER"	1686	0.0353483424924659
"bBM4852"	"bBM4852"	"ER"	2109	0.0422620102818649
"bBM4853"	"bBM4853"	"ER"	2485	0.0490693139514271
"bBM4854"	"bBM4854"	"MO"	2305	0.0450983868108491
"bBM4855"	"bBM4855"	"MO"	2206	0.0464456656621166
"bBM4856"	"bBM4856"	"MK"	1565	0.03325651480234
"bBM4857"	"bBM4857"	"DC"	1751	0.0390001772735331
"bBM4858"	"bBM4858"	"LY"	1906	0.0350647048395675
"bBM4859"	"bBM4859"	"MO"	1842	0.0396738166991668
"bBM4860"	"bBM4860"	"MK"	1940	0.0416238255628435
"bBM4861"	"bBM4861"	"ER"	1762	0.00918276901258642
"bBM4862"	"bBM4862"	"LY"	1978	0.0396029072859422
"bBM4863"	"bBM4863"	"MO"	2061	0.0426520120546003
"bBM4864"	"bBM4864"	"ER"	1897	0.0411274596702712
"bBM4865"	"bBM4865"	"MO"	2140	0.0434674703066832
"bBM4867"	"bBM4867"	"ER"	1712	0.016273710335047
"bBM4868"	"bBM4868"	"ER"	1271	0.0114518702357738
"bBM4870"	"bBM4870"	"ER"	1890	0.0384329019677362
"bBM4872"	"bBM4872"	"GR"	2014	0.0409501861372097
"bBM4873"	"bBM4873"	"ER"	1771	0.0377947172487148
"bBM4874"	"bBM4874"	"MO"	1360	0.029746498847722
"bBM4876"	"bBM4876"	"ER"	1789	0.0111327778762631
"bBM4877"	"bBM4877"	"ER"	1751	0.0260946640666548
"bBM4878"	"bBM4878"	"ER"	1981	0.0433611061868463
"bBM4879"	"bBM4879"	"BA"	1744	0.0388229037404716
"bBM4881"	"bBM4881"	"ER"	1635	0.0110973231696508
"bBM4882"	"bBM4882"	"ER"	1670	0.0334337883354015
"bBM4883"	"bBM4883"	"ER"	2004	0.0387874490338592
"bBM4884"	"bBM4884"	"ER"	2119	0.041801099095905
"bBM4885"	"bBM4885"	"MO"	1692	0.0371565325296933
"bBM4886"	"bBM4886"	"ER"	1576	0.0106009572770785
"bBM4887"	"bBM4887"	"LY"	1940	0.0401701825917391
"bBM4888"	"bBM4888"	"MK"	1822	0.0385392660875731
"bBM4889"	"bBM4889"	"ER"	1505	0.0205637298351356
"bBM4890"	"bBM4890"	"LY"	2154	0.0422974649884772
"bBM4891"	"bBM4891"	"ER"	2315	0.0460556638893813
"bBM4892"	"bBM4892"	"GR"	2024	0.0407374578975359
"bBM4893"	"bBM4893"	"ER"	2018	0.0435738344265201
"bBM4894"	"bBM4894"	"ER"	1769	0.0387874490338592
"bBM4895"	"bBM4895"	"ER"	1740	0.0391419960999823
"bBM4897"	"bBM4897"	"ER"	1128	0.00407729126041482
"bBM4898"	"bBM4898"	"GR"	2047	0.0422620102818649
"bBM4899"	"bBM4899"	"ER"	1507	0.0205282751285233
"bBM4900"	"bBM4900"	"BA"	1851	0.0407374578975359
"bBM4901"	"bBM4901"	"ER"	1766	0.0271228505584116
"bBM4902"	"bBM4902"	"LY"	1573	0.0358447083850381
"bBM4903"	"bBM4903"	"MO"	1972	0.0411629143768835
"bBM4904"	"bBM4904"	"MO"	1545	0.0351710689594044
"bBM4905"	"bBM4905"	"BA"	1487	0.032441056550257
"bBM4906"	"bBM4906"	"LY"	1677	0.0375110795958163
"bBM4907"	"bBM4907"	"GR"	2033	0.0282928558766176
"bBM4908"	"bBM4908"	"GR"	1882	0.040276546711576
"bBM4910"	"bBM4910"	"MO"	2176	0.0435383797199078
"bBM4912"	"bBM4912"	"MK"	1643	0.0373338060627548
"bBM4913"	"bBM4913"	"MK"	1465	0.0335401524552384
"bBM4914"	"bBM4914"	"ER"	1550	0.0208828221946463
"bBM4915"	"bBM4915"	"ER"	1792	0.0352774330792413
"bBM4916"	"bBM4916"	"DC"	1315	0.0298528629675589
"bBM4917"	"bBM4917"	"DC"	1520	0.0344619748271583
"bBM4918"	"bBM4918"	"MO"	1440	0.0332210600957277
"bBM4919"	"bBM4919"	"ER"	1809	0.0371919872363056
"bBM4920"	"bBM4920"	"ER"	1991	0.0423329196950895
"bBM4921"	"bBM4921"	"BA"	1680	0.0358447083850381
"bBM4922"	"bBM4922"	"ER"	1737	0.0262010281864918
"bBM4923"	"bBM4923"	"ER"	1370	0.00804821840099273
"bBM4924"	"bBM4924"	"BA"	1538	0.0343201560007091
"bBM4925"	"bBM4925"	"GR"	1669	0.029746498847722
"bBM4926"	"bBM4926"	"GR"	2079	0.0275837617443716
"bBM4927"	"bBM4927"	"DC"	1518	0.0354547066123028
"bBM4928"	"bBM4928"	"MK"	1790	0.0381138096082255
"bBM4929"	"bBM4929"	"LY"	1249	0.0283283105832299
"bBM4930"	"bBM4930"	"MO"	1638	0.0341074277610353
"bBM4931"	"bBM4931"	"ER"	1525	0.0340365183478107
"bBM4932"	"bBM4932"	"MO"	1564	0.0333274242155646
"bBM4933"	"bBM4933"	"ER"	1417	0.0305974118064173
"bBM4934"	"bBM4934"	"ER"	1483	0.0319801453642971
"bBM4935"	"bBM4935"	"ER"	1766	0.0227264669384861
"bBM4936"	"bBM4936"	"DC"	1186	0.0271583052650239
"bBM4937"	"bBM4937"	"ER"	1297	0.0283992199964545
"bBM4938"	"bBM4938"	"ER"	1605	0.0357737989718135
"bBM4939"	"bBM4939"	"GR"	1881	0.0390356319801454
"bBM4940"	"bBM4940"	"ER"	1828	0.0357028895585889
"bBM4941"	"bBM4941"	"ER"	1670	0.0248182946286119
"bBM4942"	"bBM4942"	"GR"	2006	0.0276192164509839
"bBM4943"	"bBM4943"	"MK"	1446	0.0316610530047864
"bBM4944"	"bBM4944"	"ER"	1842	0.0310583229923772
"bBM4945"	"bBM4945"	"MO"	1726	0.0380783549016132
"bBM4946"	"bBM4946"	"MO"	1353	0.0276546711575962
"bBM4947"	"bBM4947"	"GR"	1850	0.0394256337528807
"bBM4948"	"bBM4948"	"ER"	1288	0.0282574011700053
"bBM4949"	"bBM4949"	"DC"	1684	0.0325119659634817
"bBM4950"	"bBM4950"	"GR"	1797	0.0404183655380252
"bBM4951"	"bBM4951"	"MK"	1596	0.0343910654139337
"bBM4952"	"bBM4952"	"ER"	1563	0.0327956036163801
"bBM4953"	"bBM4953"	"MO"	1912	0.0410210955504343
"bBM4954"	"bBM4954"	"GR"	1471	0.0336465165750753
"bBM4955"	"bBM4955"	"ER"	1369	0.0286474029427406
"bBM4956"	"bBM4956"	"MK"	1390	0.0321574188973586
"bBM4957"	"bBM4957"	"GR"	1336	0.0311292324056018
"bBM4958"	"bBM4958"	"MK"	1256	0.0277964899840454
"bBM4959"	"bBM4959"	"ER"	1788	0.0373692607693671
"bBM4960"	"bBM4960"	"GR"	1732	0.0378301719553271
"bBM4961"	"bBM4961"	"ER"	1693	0.00911185959936182
"bBM4962"	"bBM4962"	"MO"	1741	0.0380074454883886
"bBM4963"	"bBM4963"	"GR"	1434	0.0238964722566921
"bBM4964"	"bBM4964"	"GR"	1844	0.0401347278851268
"bBM4965"	"bBM4965"	"DC"	1626	0.0368374401701826
"bBM4966"	"bBM4966"	"ER"	1924	0.0399574543520652
"bBM4967"	"bBM4967"	"ER"	1836	0.0239673816699167
"bBM4968"	"bBM4968"	"DC"	1891	0.0381492643148378
"bBM4969"	"bBM4969"	"BA"	1521	0.0318383265378479
"bBM4970"	"bBM4970"	"DC"	1591	0.0352065236660167
"bBM4971"	"bBM4971"	"GR"	1761	0.0348165218932813
"bBM4972"	"bBM4972"	"ER"	1783	0.0393901790462684
"bBM4974"	"bBM4974"	"ER"	1522	0.0331501506825031
"bBM4975"	"bBM4975"	"ER"	1757	0.0394256337528807
"bBM4976"	"bBM4976"	"ER"	1563	0.0363056195709981
"bBM4977"	"bBM4977"	"MO"	1314	0.0287537670625776
"bBM4978"	"bBM4978"	"GR"	1803	0.0372628966495302
"bBM4979"	"bBM4979"	"BA"	1269	0.0281510370501684
"bBM4981"	"bBM4981"	"ER"	1816	0.0400283637652898
"bBM4982"	"bBM4982"	"MK"	1627	0.0341783371742599
"bBM4983"	"bBM4983"	"ER"	1286	0.0281155823435561
"bBM4984"	"bBM4984"	"ER"	1614	0.0350647048395675
"bBM4986"	"bBM4986"	"MO"	1682	0.0357737989718135
"bBM4987"	"bBM4987"	"ER"	1299	0.0303137741535189
"bBM4988"	"bBM4988"	"BA"	1810	0.0376883531288779
"bBM4989"	"bBM4989"	"DC"	1532	0.0336465165750753
"bBM4990"	"bBM4990"	"MK"	1375	0.0304201382733558
"bBM4991"	"bBM4991"	"BA"	1190	0.0268746676121255
"bBM4992"	"bBM4992"	"MO"	1468	0.0321219641907463
"bBM4994"	"bBM4994"	"ER"	1498	0.0342492465874845
"bBM4995"	"bBM4995"	"MK"	1734	0.0381847190214501
"bBM4996"	"bBM4996"	"DC"	1390	0.029037404715476
"bBM4997"	"bBM4997"	"GR"	1531	0.0365892572238965
"bBM4998"	"bBM4998"	"ER"	1390	0.0295337706080482
"bBM4999"	"bBM4999"	"ER"	1774	0.037121077823081
"bBM5000"	"bBM5000"	"GR"	1558	0.0250310228682858
"bBM5001"	"bBM5001"	"GR"	1782	0.0364474383974473
"bBM5002"	"bBM5002"	"ER"	1240	0.0201737280624003
"bBM5003"	"bBM5003"	"ER"	1226	0.008899131359688
"bBM5004"	"bBM5004"	"ER"	1556	0.0327246942031555
"bBM5006"	"bBM5006"	"DC"	1518	0.0353128877858536
"bBM5007"	"bBM5007"	"MO"	1513	0.0347456124800567
"bBM5008"	"bBM5008"	"ER"	1654	0.0378301719553271
"bBM5009"	"bBM5009"	"MO"	1427	0.0323701471370324
"bBM5010"	"bBM5010"	"MO"	1336	0.0313065059386634
"bBM5011"	"bBM5011"	"ER"	1435	0.0219464633930154
"bBM5012"	"bBM5012"	"DC"	1683	0.0378301719553271
"bBM5013"	"bBM5013"	"GR"	1421	0.0334692430420138
"bBM5014"	"bBM5014"	"ER"	1417	0.0302428647402943
"bBM5015"	"bBM5015"	"MK"	1523	0.0354901613189151
"bBM5016"	"bBM5016"	"ER"	1570	0.0332210600957277
"bBM5017"	"bBM5017"	"BA"	1403	0.0324765112568694
"bBM5018"	"bBM5018"	"ER"	1545	0.0358447083850381
"bBM5019"	"bBM5019"	"MO"	1541	0.0326892394965432
"bBM5020"	"bBM5020"	"GR"	1259	0.0299237723807835
"bBM5021"	"bBM5021"	"LY"	1553	0.0328665130296047
"bBM5022"	"bBM5022"	"LY"	1610	0.0340010636411984
"bBM5023"	"bBM5023"	"ER"	1122	0.0274773976245347
"bBM5025"	"bBM5025"	"BA"	1332	0.0307746853394788
"bBM5026"	"bBM5026"	"GR"	1911	0.0330792412692785
"bBM5027"	"bBM5027"	"DC"	1380	0.0333274242155646
"bBM5028"	"bBM5028"	"DC"	1307	0.0314128700585003
"bBM5029"	"bBM5029"	"MO"	1611	0.0357737989718135
"bBM5030"	"bBM5030"	"GR"	1268	0.0315192341783372
"bBM5031"	"bBM5031"	"DC"	1533	0.0351001595461798
"bBM5032"	"bBM5032"	"LY"	1403	0.0327601489097678
"bBM5033"	"bBM5033"	"BA"	1492	0.0343910654139337
"bBM5035"	"bBM5035"	"BA"	1647	0.0364828931040596
"bBM5036"	"bBM5036"	"ER"	1341	0.0308455947527034
"bBM5037"	"bBM5037"	"LY"	1365	0.0314128700585003
"bBM5038"	"bBM5038"	"GR"	1635	0.0350292501329552
"bBM5039"	"bBM5039"	"BA"	1183	0.0244282928558766
"bBM5040"	"bBM5040"	"MO"	1561	0.0347101577734444
"bBM5041"	"bBM5041"	"DC"	1725	0.0381138096082255
"bBM5042"	"bBM5042"	"ER"	1444	0.0335401524552384
"bBM5044"	"bBM5044"	"ER"	1559	0.0313419606452757
"bBM5045"	"bBM5045"	"LY"	1187	0.0282574011700053
"bBM5046"	"bBM5046"	"ER"	1560	0.032441056550257
"bBM5047"	"bBM5047"	"BA"	1147	0.0265555752526148
"bBM5048"	"bBM5048"	"BA"	1395	0.0319446906576848
"bBM5049"	"bBM5049"	"ER"	1444	0.0312001418188264
"bBM5050"	"bBM5050"	"ER"	1280	0.0271937599716362
"bBM5051"	"bBM5051"	"MO"	1742	0.0383265378478993
"bBM5052"	"bBM5052"	"ER"	1351	0.0299237723807835
"bBM5054"	"bBM5054"	"GR"	1716	0.035241978372629
"bBM5055"	"bBM5055"	"BA"	1562	0.0361283460379365
"bBM5056"	"bBM5056"	"LY"	1319	0.0322637830171955
"bBM5057"	"bBM5057"	"MK"	1360	0.032086509484134
"bBM5058"	"bBM5058"	"ER"	1297	0.0140400638184719
"bBM5059"	"bBM5059"	"ER"	1500	0.0340010636411984
"bBM5061"	"bBM5061"	"MK"	1314	0.0288246764758022
"bBM5062"	"bBM5062"	"BA"	975	0.0241801099095905
"bBM5063"	"bBM5063"	"GR"	1560	0.0283283105832299
"bBM5067"	"bBM5067"	"MK"	1242	0.0263783017195533
"bBM5068"	"bBM5068"	"ER"	1376	0.0326537847899309
"bBM5069"	"bBM5069"	"DC"	1456	0.0343556107073214
"bBM5070"	"bBM5070"	"GR"	1548	0.0233291969508952
"bBM5071"	"bBM5071"	"ER"	1378	0.0319092359510725
"bBM5073"	"bBM5073"	"LY"	1105	0.0274064882113101
"bBM5074"	"bBM5074"	"MK"	1088	0.0263073923063287
"bBM5075"	"bBM5075"	"GR"	1516	0.0353128877858536
"bBM5076"	"bBM5076"	"LY"	1024	0.0240382910831413
"bBM5077"	"bBM5077"	"GR"	1748	0.0289664953022514
"bBM5078"	"bBM5078"	"BA"	1353	0.032441056550257
"bBM5079"	"bBM5079"	"DC"	1234	0.0273001240914731
"bBM5081"	"bBM5081"	"BA"	975	0.0225137386988123
"bBM5082"	"bBM5082"	"DC"	1123	0.0236837440170183
"bBM5083"	"bBM5083"	"ER"	1443	0.0297819535543343
"bBM5084"	"bBM5084"	"ER"	1390	0.0152100691366779
"bBM5085"	"bBM5085"	"MK"	1407	0.0326537847899309
"bBM5086"	"bBM5086"	"ER"	1208	0.0279383088104946
"bBM5087"	"bBM5087"	"MK"	1238	0.0295692253146605
"bBM5088"	"bBM5088"	"LY"	1502	0.0327956036163801
"bBM5089"	"bBM5089"	"MK"	1313	0.0280092182237192
"bBM5090"	"bBM5090"	"LY"	1358	0.0316965077113987
"bBM5091"	"bBM5091"	"ER"	1252	0.0304555929799681
"bBM5092"	"bBM5092"	"ER"	1161	0.0251373869881227
"bBM5093"	"bBM5093"	"GR"	1296	0.0308455947527034
"bBM5094"	"bBM5094"	"ER"	1108	0.0249955681616735
"bBM5095"	"bBM5095"	"ER"	1094	0.00404183655380252
"bBM5096"	"bBM5096"	"DC"	1057	0.024711930508775
"bBM5098"	"bBM5098"	"BA"	1253	0.0291437688353129
"bBM5101"	"bBM5101"	"DC"	1304	0.0279383088104946
"bBM5103"	"bBM5103"	"MK"	1336	0.0315901435915618
"bBM5104"	"bBM5104"	"GR"	1297	0.0296755894344974
"bBM5105"	"bBM5105"	"LY"	1150	0.0255628434674703
"bBM5107"	"bBM5107"	"DC"	1326	0.0312710512320511
"bBM5108"	"bBM5108"	"MK"	1246	0.0299946817940082
"bBM5109"	"bBM5109"	"BA"	1140	0.0267683034922886
"bBM5110"	"bBM5110"	"MK"	1104	0.0265201205460025
"bBM5111"	"bBM5111"	"ER"	1307	0.0306328665130296
"bBM5112"	"bBM5112"	"ER"	1290	0.0306328665130296
"bBM5113"	"bBM5113"	"DC"	964	0.0229037404715476
"bBM5115"	"bBM5115"	"BA"	996	0.0222301010459138
"bBM5116"	"bBM5116"	"BA"	1170	0.0276192164509839
"bBM5117"	"bBM5117"	"MK"	1156	0.0265910299592271
"bBM5118"	"bBM5118"	"ER"	1286	0.0288955858890268
"bBM5119"	"bBM5119"	"BA"	775	0.0201028186491757
"bBM5120"	"bBM5120"	"GR"	1302	0.0289664953022514
"bBM5121"	"bBM5121"	"MK"	1193	0.0276901258642085
"bBM5122"	"bBM5122"	"DC"	1246	0.0301365006204574
"bBM5123"	"bBM5123"	"LY"	1126	0.0263783017195533
"bBM5124"	"bBM5124"	"ER"	1178	0.0281864917567807
"bBM5125"	"bBM5125"	"GR"	1174	0.026342847012941
"bBM5126"	"bBM5126"	"DC"	1116	0.0223364651657508
"bBM5127"	"bBM5127"	"MO"	1077	0.0254210246410211
"bBM5128"	"bBM5128"	"BA"	1126	0.0266264846658394
"bBM5129"	"bBM5129"	"GR"	1122	0.0249955681616735
"bBM5130"	"bBM5130"	"MO"	1129	0.0241092004963659
"bBM5131"	"bBM5131"	"ER"	1242	0.0233291969508952
"bBM5132"	"bBM5132"	"BA"	1296	0.0296401347278851
"bBM5133"	"bBM5133"	"ER"	1492	0.0318737812444602
"bBM5134"	"bBM5134"	"ER"	1262	0.0294983159014359
"bBM5135"	"bBM5135"	"DC"	1134	0.0260592093600425
"bBM5138"	"bBM5138"	"BA"	952	0.02201737280624
"bBM5139"	"bBM5139"	"GR"	1310	0.0274064882113101
"bBM5140"	"bBM5140"	"GR"	1168	0.0276901258642085
"bBM5141"	"bBM5141"	"ER"	1052	0.0260237546534302
"bBM5142"	"bBM5142"	"ER"	974	0.0222655557525261
"bBM5143"	"bBM5143"	"ER"	758	0.00684275837617444
"bBM5144"	"bBM5144"	"DC"	1042	0.0232228328310583
"bBM5145"	"bBM5145"	"GR"	1182	0.0281510370501684
"bBM5146"	"bBM5146"	"GR"	1324	0.0188619039177451
"bBM5147"	"bBM5147"	"GR"	1282	0.0275483070377593
"bBM5148"	"bBM5148"	"GR"	1421	0.0325828753767063
"bBM5149"	"bBM5149"	"MK"	1215	0.026697394079064
"bBM5151"	"bBM5151"	"BA"	1332	0.0273355787980854
"bBM5152"	"bBM5152"	"GR"	1145	0.0275483070377593
"bBM5153"	"bBM5153"	"LY"	1090	0.0260946640666548
"bBM5154"	"bBM5154"	"MK"	1214	0.0260592093600425
"bBM5155"	"bBM5155"	"ER"	841	0.0143946108845949
"bBM5156"	"bBM5156"	"BA"	987	0.023541925190569
"bBM5157"	"bBM5157"	"ER"	1002	0.0228682857649353
"bBM5158"	"bBM5158"	"BA"	1171	0.0277964899840454
"bBM5159"	"bBM5159"	"DC"	1175	0.0274064882113101
"bBM5160"	"bBM5160"	"MK"	1154	0.0276192164509839
"bBM5161"	"bBM5161"	"LY"	1261	0.0296046800212728
"bBM5162"	"bBM5162"	"ER"	1163	0.0262364828931041
"bBM5164"	"bBM5164"	"BA"	1312	0.0291437688353129
"bBM5165"	"bBM5165"	"ER"	1077	0.0236837440170183
"bBM5166"	"bBM5166"	"ER"	871	0.0135436979258997
"bBM5169"	"bBM5169"	"ER"	1069	0.0230101045913845
"bBM5170"	"bBM5170"	"ER"	1138	0.0251373869881227
"bBM5171"	"bBM5171"	"LY"	1190	0.0260237546534302
"bBM5172"	"bBM5172"	"ER"	993	0.0222301010459138
"bBM5174"	"bBM5174"	"ER"	925	0.0212728239673817
"bBM5175"	"bBM5175"	"GR"	1128	0.0223364651657508
"bBM5177"	"bBM5177"	"DC"	994	0.0225846481120369
"bBM5178"	"bBM5178"	"LY"	1105	0.0274773976245347
"bBM5179"	"bBM5179"	"MO"	1063	0.0252082964013473
"bBM5180"	"bBM5180"	"LY"	939	0.0233291969508952
"bBM5181"	"bBM5181"	"BA"	1064	0.0250310228682858
"bBM5182"	"bBM5182"	"GR"	1172	0.0266619393724517
"bBM5184"	"bBM5184"	"GR"	1182	0.0260237546534302
"bBM5185"	"bBM5185"	"MO"	1056	0.0248537493352243
"bBM5187"	"bBM5187"	"BA"	1098	0.0259882999468179
"bBM5188"	"bBM5188"	"LY"	1015	0.025172841694735
"bBM5189"	"bBM5189"	"LY"	1069	0.0252082964013473
"bBM5191"	"bBM5191"	"LY"	1047	0.0252437511079596
"bBM5192"	"bBM5192"	"ER"	711	0.0176564438929268
"bBM5193"	"bBM5193"	"BA"	848	0.0204573657152987
"bBM5194"	"bBM5194"	"LY"	1234	0.0273001240914731
"bBM5195"	"bBM5195"	"LY"	1027	0.022832831058323
"bBM5197"	"bBM5197"	"ER"	1169	0.0271583052650239
"bBM5198"	"bBM5198"	"GR"	1063	0.0251373869881227
"bBM5199"	"bBM5199"	"LY"	1143	0.024357383442652
"bBM5200"	"bBM5200"	"ER"	1068	0.0246410210955504
"bBM5201"	"bBM5201"	"LY"	1110	0.0269455770253501
"bBM5202"	"bBM5202"	"MO"	1017	0.0246764758021627
"bBM5203"	"bBM5203"	"MO"	1267	0.0268392129055132
"bBM5204"	"bBM5204"	"MK"	1097	0.0253855699344088
"bBM5205"	"bBM5205"	"ER"	760	0.0075873072150328
"bBM5208"	"bBM5208"	"MK"	938	0.0217337351533416
"bBM5209"	"bBM5209"	"GR"	1393	0.0211664598475448
"bBM5210"	"bBM5210"	"ER"	978	0.024357383442652
"bBM5211"	"bBM5211"	"ER"	805	0.0197482715830526
"bBM5212"	"bBM5212"	"MO"	730	0.0167700762276192
"bBM5214"	"bBM5214"	"MO"	926	0.0212019145541571
"bBM5216"	"bBM5216"	"MO"	1165	0.0259882999468179
"bBM5217"	"bBM5217"	"ER"	918	0.0226910122318738
"bBM5218"	"bBM5218"	"DC"	850	0.0201737280624003
"bBM5220"	"bBM5220"	"MK"	1014	0.0254919340542457
"bBM5221"	"bBM5221"	"BA"	984	0.0237546534302429
"bBM5222"	"bBM5222"	"GR"	1096	0.0258110264137564
"bBM5223"	"bBM5223"	"BA"	953	0.0242510193228151
"bBM5224"	"bBM5224"	"DC"	1079	0.026697394079064
"bBM5225"	"bBM5225"	"MO"	875	0.0207764580748094
"bBM5226"	"bBM5226"	"LY"	1031	0.0240382910831413
"bBM5227"	"bBM5227"	"ER"	876	0.0209182769012586
"bBM5228"	"bBM5228"	"GR"	980	0.0232582875376706
"bBM5229"	"bBM5229"	"LY"	815	0.0175146250664776
"bBM5230"	"bBM5230"	"MK"	1043	0.0247473852153873
"bBM5231"	"bBM5231"	"LY"	850	0.0209182769012586
"bBM5232"	"bBM5232"	"GR"	957	0.0210955504343202
"bBM5234"	"bBM5234"	"ER"	1070	0.0253501152277965
"bBM5235"	"bBM5235"	"GR"	884	0.0227264669384861
"bBM5236"	"bBM5236"	"MO"	697	0.0161673462152101
"bBM5237"	"bBM5237"	"ER"	1047	0.0252792058145719
"bBM5240"	"bBM5240"	"ER"	843	0.00326183300833186
"bBM5241"	"bBM5241"	"BA"	1090	0.0237901081368552
"bBM5242"	"bBM5242"	"GR"	964	0.0227973763517107
"bBM5243"	"bBM5243"	"DC"	975	0.0230810140046091
"bBM5244"	"bBM5244"	"ER"	811	0.00627548307037759
"bBM5245"	"bBM5245"	"GR"	979	0.0215564616202801
"bBM5249"	"bBM5249"	"ER"	797	0.0200673639425634
"bBM5250"	"bBM5250"	"ER"	929	0.00840276546711576
"bBM5251"	"bBM5251"	"ER"	784	0.0133309696862258
"bBM5253"	"bBM5253"	"GR"	1003	0.0243219287360397
"bBM5254"	"bBM5254"	"ER"	844	0.0198900904095019
"bBM5255"	"bBM5255"	"MK"	837	0.0209537316078709
"bBM5256"	"bBM5256"	"DC"	930	0.0235773798971814
"bBM5259"	"bBM5259"	"LY"	814	0.0188619039177451
